Country code,Product name,Product code 1,Product code 2,Unit
JP,Textiles waste for treatment: incineration,p90.1.e,C_INCT,tonnes
JP,Wood waste for treatment: incineration,p90.1.f,C_INCW,tonnes
JP,Oil/hazardous waste for treatment: incineration,p90.1.g,C_INCO,tonnes
JP,Food waste for treatment: biogasification and land application,p90.2.a,C_BIOF,tonnes
JP,Paper waste for treatment: biogasification and land application,p90.2.b,C_BIOP,tonnes
JP,Sewage sludge for treatment: biogasification and land application,p90.2.c,C_BIOS,tonnes
JP,Food waste for treatment: composting and land application,p90.3.a,C_COMF,tonnes
JP,Paper and wood waste for treatment: composting and land application,p90.3.b,C_COMW,tonnes
JP,Food waste for treatment: waste water treatment,p90.4.a,C_WASF,tonnes
JP,Other waste for treatment: waste water treatment,p90.4.b,C_WASO,tonnes
JP,Food waste for treatment: landfill,p90.5.a,C_LANF,tonnes
JP,Paper for treatment: landfill,p90.5.b,C_LANP,tonnes
JP,Plastic waste for treatment: landfill,p90.5.c,C_LANL,tonnes
JP,Inert/metal/hazardous waste for treatment: landfill,p90.5.d,C_LANI,tonnes
JP,Textiles waste for treatment: landfill,p90.5.e,C_LANT,tonnes
JP,Wood waste for treatment: landfill,p90.5.f,C_LANW,tonnes
JP,Membership organisation services n.e.c. (91),p91,C_ORGA,Meuro
JP,"Recreational, cultural and sporting services (92)",p92,C_RECR,Meuro
JP,Other services (93),p93,C_OSER,Meuro
JP,Private households with employed persons (95),p95,C_PRHH,Meuro
JP,Extra-territorial organizations and bodies,p99,C_EXTO,Meuro
LV,Paddy rice,p01.a,C_PARI,tonnes
LV,Wheat,p01.b,C_WHEA,tonnes
LV,Cereal grains nec,p01.c,C_OCER,tonnes
LV,"Vegetables, fruit, nuts",p01.d,C_FVEG,tonnes
LV,Oil seeds,p01.e,C_OILS,tonnes
LV,"Sugar cane, sugar beet",p01.f,C_SUGB,tonnes
LV,Plant-based fibers,p01.g,C_FIBR,tonnes
LV,Crops nec,p01.h,C_OTCR,tonnes
LV,Cattle,p01.i,C_CATL,tonnes
LV,Pigs,p01.j,C_PIGS,tonnes
LV,Poultry,p01.k,C_PLTR,tonnes
LV,Meat animals nec,p01.l,C_OMEA,tonnes
LV,Animal products nec,p01.m,C_OANP,tonnes
LV,Raw milk,p01.n,C_MILK,tonnes
LV,"Wool, silk-worm cocoons",p01.o,C_WOOL,tonnes
LV,Manure (conventional treatment),p01.w.1,C_MANC,tonnes
LV,Manure (biogas treatment),p01.w.2,C_MANB,tonnes
LV,"Products of forestry, logging and related services (02)",p02,C_FORE,tonnes
LV,Fish and other fishing products; services incidental of fishing (05),p05,C_FISH,tonnes
LV,"Coal, lignite and peat",p10,C_CLPT,tonnes
LV,"Crude petroleum and services related to crude oil extraction, excluding surveying",p11.a,C_COIL,tonnes
LV,"Natural gas and services related to natural gas extraction, excluding surveying; inclulding liquid gas",p11.2,C_GASS,tonnes
LV,Other Hydrocarbons,p11.c,C_OGPL,tonnes
LV,Uranium and thorium ores (12),p12,C_ORAN,tonnes
LV,Iron ores,p13.1,C_IRON,tonnes
LV,Copper ores and concentrates,p13.20.11,C_COPO,tonnes
LV,Nickel ores and concentrates,p13.20.12,C_NIKO,tonnes
LV,Aluminium ores and concentrates,p13.20.13,C_ALUO,tonnes
LV,Precious metal ores and concentrates,p13.20.14,C_PREO,tonnes
LV,"Lead, zinc and tin ores and concentrates",p13.20.15,C_LZTO,tonnes
LV,Other non-ferrous metal ores and concentrates,p13.20.16,C_ONFO,tonnes
LV,Stone,p14.1,C_STON,tonnes
LV,Sand and clay,p14.2,C_SDCL,tonnes
LV,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",p14.3,C_CHMF,tonnes
LV,Products of meat cattle,p15.a,C_PCAT,tonnes
LV,Products of meat pigs,p15.b,C_PPIG,tonnes
LV,Products of meat poultry,p15.c,C_PPLT,tonnes
LV,Meat products nec,p15.d,C_POME,tonnes
LV,products of Vegetable oils and fats,p15.e,C_VOIL,tonnes
LV,Dairy products,p15.f,C_DAIR,tonnes
LV,Processed rice,p15.g,C_RICE,tonnes
LV,Sugar,p15.h,C_SUGR,tonnes
LV,Food products nec,p15.i,C_OFOD,tonnes
LV,Beverages,p15.j,C_BEVR,tonnes
LV,Fish products,p15.k,C_FSHP,tonnes
LV,Tobacco products (16),p16,C_TOBC,tonnes
LV,Textiles (17),p17,C_TEXT,tonnes
LV,Wearing apparel; furs (18),p18,C_GARM,tonnes
LV,Leather and leather products (19),p19,C_LETH,tonnes
LV,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),p20,C_WOOD,tonnes
LV,"Wood material for treatment, Re-processing of secondary wood material into new wood material",p20.w,C_WOOW,tonnes
LV,Pulp,p21.1,C_PULP,tonnes
LV,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",p21.w.1,C_PAPR,tonnes
LV,Paper and paper products,p21.2,C_PAPE,tonnes
LV,Printed matter and recorded media (22),p22,C_MDIA,tonnes
LV,Coke oven products,p23.1,C_COPR,tonnes
LV, Refined Petroleum,p23.2,C_REFP,tonnes
LV,Nuclear fuel,p23.3,C_NUCF,TJ
LV,"Plastics, basic",p24.a,C_PLAS,tonnes
LV,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",p24.a.w,C_PLAW,tonnes
LV,N-fertiliser,p24.b,C_NFER,tonnes
LV,P- and other fertiliser,p24.c,C_PFER,tonnes
LV,Chemicals nec; additives and biofuels,p24.4,C_CHBI,tonnes
LV,Rubber and plastic products (25),p25,C_RUBP,tonnes
LV,Glass and glass products,p26.a,C_GLAS,tonnes
LV,"Secondary glass for treatment, Re-processing of secondary glass into new glass",p26.w.1,C_GLAW,tonnes
LV,Ceramic goods,p26.b,C_CRMC,tonnes
LV,"Bricks, tiles and construction products, in baked clay",p26.c,C_BRIK,tonnes
LV,"Cement, lime and plaster",p26.d,C_CMNT,tonnes
LV,"Ash for treatment, Re-processing of ash into clinker",p26.d.w,C_ASHW,tonnes
LV,Other non-metallic mineral products,p26.e,C_ONMM,tonnes
LV,Basic iron and steel and of ferro-alloys and first products thereof,p27.a,C_STEL,tonnes
LV,"Secondary steel for treatment, Re-processing of secondary steel into new steel",p27.a.w,C_STEW,tonnes
LV,Precious metals,p27.41,C_PREM,tonnes
LV,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",p27.41.w,C_PREW,tonnes
LV,Aluminium and aluminium products,p27.42,C_ALUM,tonnes
LV,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",p27.42.w,C_ALUW,tonnes
LV,"Lead, zinc and tin and products thereof",p27.43,C_LZTP,tonnes
LV,"Secondary lead for treatment, Re-processing of secondary lead into new lead",p27.43.w,C_LZTW,tonnes
LV,Copper products,p27.44,C_COPP,tonnes
LV,"Secondary copper for treatment, Re-processing of secondary copper into new copper",p27.44.w,C_COPW,tonnes
LV,Other non-ferrous metal products,p27.45,C_ONFM,tonnes
LV,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",p27.45.w,C_ONFW,tonnes
LV,Foundry work services,p27.5,C_METC,tonnes
LV,"Fabricated metal products, except machinery and equipment (28)",p28,C_FABM,tonnes
LV,Machinery and equipment n.e.c. (29),p29,C_MACH,tonnes
LV,Office machinery and computers (30),p30,C_OFMA,tonnes
LV,Electrical machinery and apparatus n.e.c. (31),p31,C_ELMA,tonnes
LV,"Radio, television and communication equipment and apparatus (32)",p32,C_RATV,tonnes
LV,"Medical, precision and optical instruments, watches and clocks (33)",p33,C_MEIN,tonnes
LV,"Motor vehicles, trailers and semi-trailers (34)",p34,C_MOTO,Meuro
LV,Other transport equipment (35),p35,C_OTRE,Meuro
LV,Furniture; other manufactured goods n.e.c. (36),p36,C_FURN,tonnes
LV,Secondary raw materials,p37,C_RYMS,Meuro
LV,"Bottles for treatment, Recycling of bottles by direct reuse",p37.w.1,C_BOTW,tonnes
LV,Electricity by coal,p40.11.a,C_POWC,TJ
LV,Electricity by gas,p40.11.b,C_POWG,TJ
LV,Electricity by nuclear,p40.11.c,C_POWN,TJ
LV,Electricity by hydro,p40.11.d,C_POWH,TJ
LV,Electricity by wind,p40.11.e,C_POWW,TJ
LV,Electricity by petroleum and other oil derivatives,p40.11.f,C_POWP,TJ
LV,Electricity by biomass and waste,p40.11.g,C_POWB,TJ
LV,Electricity by solar photovoltaic,p40.11.h,C_POWS,TJ
LV,Electricity by solar thermal,p40.11.i,C_POWE,TJ
LV,"Electricity by tide, wave, ocean",p40.11.j,C_POWO,TJ
LV,Electricity by Geothermal,p40.11.k,C_POWM,TJ
LV,Electricity nec,p40.11.l,C_POWZ,TJ
LV,Transmission services of electricity,p40.12,C_POWT,Meuro
LV,Distribution and trade services of electricity,p40.13,C_POWD,Meuro
LV,Biogas an other gases nec.,p40.2.1,C_BGAS,tonnes
LV,Distribution services of gaseous fuels through mains,p40.2.2,C_GASD,Meuro
LV,Steam and hot water supply services,p40.3,C_HWAT,TJ
LV,"Collected and purified water, distribution services of water (41)",p41,C_WATR,Meuro
LV,Construction work (45),p45,C_CONS,Meuro
LV,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",p45.w,C_CONW,tonnes
LV,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",p50.a,C_TDMO,Meuro
LV,Retail trade services of motor fuel,p50.b,C_TDFU,Meuro
LV,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",p51,C_TDWH,Meuro
LV,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",p52,C_TDRT,Meuro
LV,Hotel and restaurant services (55),p55,C_HORE,Meuro
LV,Railway transportation services,p60.1,C_TRAI,Meuro
LV,Other land transportation services,p60.2,C_TLND,Meuro
LV,Transportation services via pipelines,p60.3,C_TPIP,Meuro
LV,Sea and coastal water transportation services,p61.1,C_TWAS,Meuro
LV,Inland water transportation services,p61.2,C_TWAI,Meuro
LV,Air transport services (62),p62,C_TAIR,Meuro
LV,Supporting and auxiliary transport services; travel agency services (63),p63,C_TAUX,Meuro
LV,Post and telecommunication services (64),p64,C_PTEL,Meuro
LV,"Financial intermediation services, except insurance and pension funding services (65)",p65,C_FINT,Meuro
LV,"Insurance and pension funding services, except compulsory social security services (66)",p66,C_FINS,Meuro
LV,Services auxiliary to financial intermediation (67),p67,C_FAUX,Meuro
LV,Real estate services (70),p70,C_REAL,Meuro
LV,Renting services of machinery and equipment without operator and of personal and household goods (71),p71,C_MARE,Meuro
LV,Computer and related services (72),p72,C_COMP,Meuro
LV,Research and development services (73),p73,C_RESD,Meuro
LV,Other business services (74),p74,C_OBUS,Meuro
LV,Public administration and defence services; compulsory social security services (75),p75,C_PADF,Meuro
LV,Education services (80),p80,C_EDUC,Meuro
LV,Health and social work services (85),p85,C_HEAL,Meuro
LV,Food waste for treatment: incineration,p90.1.a,C_INCF,tonnes
LV,Paper waste for treatment: incineration,p90.1.b,C_INCP,tonnes
LV,Plastic waste for treatment: incineration,p90.1.c,C_INCL,tonnes
LV,Intert/metal waste for treatment: incineration,p90.1.d,C_INCM,tonnes
LV,Textiles waste for treatment: incineration,p90.1.e,C_INCT,tonnes
LV,Wood waste for treatment: incineration,p90.1.f,C_INCW,tonnes
LV,Oil/hazardous waste for treatment: incineration,p90.1.g,C_INCO,tonnes
LV,Food waste for treatment: biogasification and land application,p90.2.a,C_BIOF,tonnes
LV,Paper waste for treatment: biogasification and land application,p90.2.b,C_BIOP,tonnes
LV,Sewage sludge for treatment: biogasification and land application,p90.2.c,C_BIOS,tonnes
LV,Food waste for treatment: composting and land application,p90.3.a,C_COMF,tonnes
LV,Paper and wood waste for treatment: composting and land application,p90.3.b,C_COMW,tonnes
LV,Food waste for treatment: waste water treatment,p90.4.a,C_WASF,tonnes
LV,Other waste for treatment: waste water treatment,p90.4.b,C_WASO,tonnes
LV,Food waste for treatment: landfill,p90.5.a,C_LANF,tonnes
LV,Paper for treatment: landfill,p90.5.b,C_LANP,tonnes
LV,Plastic waste for treatment: landfill,p90.5.c,C_LANL,tonnes
LV,Inert/metal/hazardous waste for treatment: landfill,p90.5.d,C_LANI,tonnes
LV,Textiles waste for treatment: landfill,p90.5.e,C_LANT,tonnes
LV,Wood waste for treatment: landfill,p90.5.f,C_LANW,tonnes
LV,Membership organisation services n.e.c. (91),p91,C_ORGA,Meuro
LV,"Recreational, cultural and sporting services (92)",p92,C_RECR,Meuro
LV,Other services (93),p93,C_OSER,Meuro
LV,Private households with employed persons (95),p95,C_PRHH,Meuro
LV,Extra-territorial organizations and bodies,p99,C_EXTO,Meuro
LT,Paddy rice,p01.a,C_PARI,tonnes
LT,Wheat,p01.b,C_WHEA,tonnes
LT,Cereal grains nec,p01.c,C_OCER,tonnes
LT,"Vegetables, fruit, nuts",p01.d,C_FVEG,tonnes
LT,Oil seeds,p01.e,C_OILS,tonnes
LT,"Sugar cane, sugar beet",p01.f,C_SUGB,tonnes
LT,Plant-based fibers,p01.g,C_FIBR,tonnes
LT,Crops nec,p01.h,C_OTCR,tonnes
LT,Cattle,p01.i,C_CATL,tonnes
LT,Pigs,p01.j,C_PIGS,tonnes
LT,Poultry,p01.k,C_PLTR,tonnes
LT,Meat animals nec,p01.l,C_OMEA,tonnes
LT,Animal products nec,p01.m,C_OANP,tonnes
LT,Raw milk,p01.n,C_MILK,tonnes
LT,"Wool, silk-worm cocoons",p01.o,C_WOOL,tonnes
LT,Manure (conventional treatment),p01.w.1,C_MANC,tonnes
LT,Manure (biogas treatment),p01.w.2,C_MANB,tonnes
LT,"Products of forestry, logging and related services (02)",p02,C_FORE,tonnes
LT,Fish and other fishing products; services incidental of fishing (05),p05,C_FISH,tonnes
LT,"Coal, lignite and peat",p10,C_CLPT,tonnes
LT,"Crude petroleum and services related to crude oil extraction, excluding surveying",p11.a,C_COIL,tonnes
LT,"Natural gas and services related to natural gas extraction, excluding surveying; inclulding liquid gas",p11.2,C_GASS,tonnes
LT,Other Hydrocarbons,p11.c,C_OGPL,tonnes
LT,Uranium and thorium ores (12),p12,C_ORAN,tonnes
LT,Iron ores,p13.1,C_IRON,tonnes
LT,Copper ores and concentrates,p13.20.11,C_COPO,tonnes
LT,Nickel ores and concentrates,p13.20.12,C_NIKO,tonnes
LT,Aluminium ores and concentrates,p13.20.13,C_ALUO,tonnes
LT,Precious metal ores and concentrates,p13.20.14,C_PREO,tonnes
LT,"Lead, zinc and tin ores and concentrates",p13.20.15,C_LZTO,tonnes
LT,Other non-ferrous metal ores and concentrates,p13.20.16,C_ONFO,tonnes
LT,Stone,p14.1,C_STON,tonnes
LT,Sand and clay,p14.2,C_SDCL,tonnes
LT,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",p14.3,C_CHMF,tonnes
LT,Products of meat cattle,p15.a,C_PCAT,tonnes
LT,Products of meat pigs,p15.b,C_PPIG,tonnes
LT,Products of meat poultry,p15.c,C_PPLT,tonnes
LT,Meat products nec,p15.d,C_POME,tonnes
LT,products of Vegetable oils and fats,p15.e,C_VOIL,tonnes
LT,Dairy products,p15.f,C_DAIR,tonnes
LT,Processed rice,p15.g,C_RICE,tonnes
LT,Sugar,p15.h,C_SUGR,tonnes
LT,Food products nec,p15.i,C_OFOD,tonnes
LT,Beverages,p15.j,C_BEVR,tonnes
LT,Fish products,p15.k,C_FSHP,tonnes
LT,Tobacco products (16),p16,C_TOBC,tonnes
LT,Textiles (17),p17,C_TEXT,tonnes
LT,Wearing apparel; furs (18),p18,C_GARM,tonnes
LT,Leather and leather products (19),p19,C_LETH,tonnes
LT,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),p20,C_WOOD,tonnes
LT,"Wood material for treatment, Re-processing of secondary wood material into new wood material",p20.w,C_WOOW,tonnes
LT,Pulp,p21.1,C_PULP,tonnes
LT,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",p21.w.1,C_PAPR,tonnes
LT,Paper and paper products,p21.2,C_PAPE,tonnes
LT,Printed matter and recorded media (22),p22,C_MDIA,tonnes
LT,Coke oven products,p23.1,C_COPR,tonnes
LT, Refined Petroleum,p23.2,C_REFP,tonnes
LT,Nuclear fuel,p23.3,C_NUCF,TJ
LT,"Plastics, basic",p24.a,C_PLAS,tonnes
LT,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",p24.a.w,C_PLAW,tonnes
LT,N-fertiliser,p24.b,C_NFER,tonnes
LT,P- and other fertiliser,p24.c,C_PFER,tonnes
LT,Chemicals nec; additives and biofuels,p24.4,C_CHBI,tonnes
LT,Rubber and plastic products (25),p25,C_RUBP,tonnes
LT,Glass and glass products,p26.a,C_GLAS,tonnes
LT,"Secondary glass for treatment, Re-processing of secondary glass into new glass",p26.w.1,C_GLAW,tonnes
LT,Ceramic goods,p26.b,C_CRMC,tonnes
LT,"Bricks, tiles and construction products, in baked clay",p26.c,C_BRIK,tonnes
LT,"Cement, lime and plaster",p26.d,C_CMNT,tonnes
LT,"Ash for treatment, Re-processing of ash into clinker",p26.d.w,C_ASHW,tonnes
LT,Other non-metallic mineral products,p26.e,C_ONMM,tonnes
LT,Basic iron and steel and of ferro-alloys and first products thereof,p27.a,C_STEL,tonnes
LT,"Secondary steel for treatment, Re-processing of secondary steel into new steel",p27.a.w,C_STEW,tonnes
LT,Precious metals,p27.41,C_PREM,tonnes
LT,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",p27.41.w,C_PREW,tonnes
LT,Aluminium and aluminium products,p27.42,C_ALUM,tonnes
LT,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",p27.42.w,C_ALUW,tonnes
LT,"Lead, zinc and tin and products thereof",p27.43,C_LZTP,tonnes
LT,"Secondary lead for treatment, Re-processing of secondary lead into new lead",p27.43.w,C_LZTW,tonnes
LT,Copper products,p27.44,C_COPP,tonnes
LT,"Secondary copper for treatment, Re-processing of secondary copper into new copper",p27.44.w,C_COPW,tonnes
LT,Other non-ferrous metal products,p27.45,C_ONFM,tonnes
LT,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",p27.45.w,C_ONFW,tonnes
LT,Foundry work services,p27.5,C_METC,tonnes
LT,"Fabricated metal products, except machinery and equipment (28)",p28,C_FABM,tonnes
LT,Machinery and equipment n.e.c. (29),p29,C_MACH,tonnes
LT,Office machinery and computers (30),p30,C_OFMA,tonnes
LT,Electrical machinery and apparatus n.e.c. (31),p31,C_ELMA,tonnes
LT,"Radio, television and communication equipment and apparatus (32)",p32,C_RATV,tonnes
LT,"Medical, precision and optical instruments, watches and clocks (33)",p33,C_MEIN,tonnes
LT,"Motor vehicles, trailers and semi-trailers (34)",p34,C_MOTO,Meuro
LT,Other transport equipment (35),p35,C_OTRE,Meuro
LT,Furniture; other manufactured goods n.e.c. (36),p36,C_FURN,tonnes
LT,Secondary raw materials,p37,C_RYMS,Meuro
LT,"Bottles for treatment, Recycling of bottles by direct reuse",p37.w.1,C_BOTW,tonnes
LT,Electricity by coal,p40.11.a,C_POWC,TJ
LT,Electricity by gas,p40.11.b,C_POWG,TJ
LT,Electricity by nuclear,p40.11.c,C_POWN,TJ
LT,Electricity by hydro,p40.11.d,C_POWH,TJ
LT,Electricity by wind,p40.11.e,C_POWW,TJ
LT,Electricity by petroleum and other oil derivatives,p40.11.f,C_POWP,TJ
LT,Electricity by biomass and waste,p40.11.g,C_POWB,TJ
LT,Electricity by solar photovoltaic,p40.11.h,C_POWS,TJ
LT,Electricity by solar thermal,p40.11.i,C_POWE,TJ
LT,"Electricity by tide, wave, ocean",p40.11.j,C_POWO,TJ
LT,Electricity by Geothermal,p40.11.k,C_POWM,TJ
LT,Electricity nec,p40.11.l,C_POWZ,TJ
LT,Transmission services of electricity,p40.12,C_POWT,Meuro
LT,Distribution and trade services of electricity,p40.13,C_POWD,Meuro
LT,Biogas an other gases nec.,p40.2.1,C_BGAS,tonnes
LT,Distribution services of gaseous fuels through mains,p40.2.2,C_GASD,Meuro
LT,Steam and hot water supply services,p40.3,C_HWAT,TJ
LT,"Collected and purified water, distribution services of water (41)",p41,C_WATR,Meuro
LT,Construction work (45),p45,C_CONS,Meuro
LT,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",p45.w,C_CONW,tonnes
LT,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",p50.a,C_TDMO,Meuro
LT,Retail trade services of motor fuel,p50.b,C_TDFU,Meuro
LT,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",p51,C_TDWH,Meuro
LT,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",p52,C_TDRT,Meuro
LT,Hotel and restaurant services (55),p55,C_HORE,Meuro
LT,Railway transportation services,p60.1,C_TRAI,Meuro
LT,Other land transportation services,p60.2,C_TLND,Meuro
LT,Transportation services via pipelines,p60.3,C_TPIP,Meuro
LT,Sea and coastal water transportation services,p61.1,C_TWAS,Meuro
LT,Inland water transportation services,p61.2,C_TWAI,Meuro
LT,Air transport services (62),p62,C_TAIR,Meuro
LT,Supporting and auxiliary transport services; travel agency services (63),p63,C_TAUX,Meuro
LT,Post and telecommunication services (64),p64,C_PTEL,Meuro
LT,"Financial intermediation services, except insurance and pension funding services (65)",p65,C_FINT,Meuro
LT,"Insurance and pension funding services, except compulsory social security services (66)",p66,C_FINS,Meuro
LT,Services auxiliary to financial intermediation (67),p67,C_FAUX,Meuro
LT,Real estate services (70),p70,C_REAL,Meuro
LT,Renting services of machinery and equipment without operator and of personal and household goods (71),p71,C_MARE,Meuro
LT,Computer and related services (72),p72,C_COMP,Meuro
LT,Research and development services (73),p73,C_RESD,Meuro
LT,Other business services (74),p74,C_OBUS,Meuro
LT,Public administration and defence services; compulsory social security services (75),p75,C_PADF,Meuro
LT,Education services (80),p80,C_EDUC,Meuro
LT,Health and social work services (85),p85,C_HEAL,Meuro
LT,Food waste for treatment: incineration,p90.1.a,C_INCF,tonnes
LT,Paper waste for treatment: incineration,p90.1.b,C_INCP,tonnes
LT,Plastic waste for treatment: incineration,p90.1.c,C_INCL,tonnes
LT,Intert/metal waste for treatment: incineration,p90.1.d,C_INCM,tonnes
LT,Textiles waste for treatment: incineration,p90.1.e,C_INCT,tonnes
LT,Wood waste for treatment: incineration,p90.1.f,C_INCW,tonnes
LT,Oil/hazardous waste for treatment: incineration,p90.1.g,C_INCO,tonnes
LT,Food waste for treatment: biogasification and land application,p90.2.a,C_BIOF,tonnes
LT,Paper waste for treatment: biogasification and land application,p90.2.b,C_BIOP,tonnes
LT,Sewage sludge for treatment: biogasification and land application,p90.2.c,C_BIOS,tonnes
LT,Food waste for treatment: composting and land application,p90.3.a,C_COMF,tonnes
LT,Paper and wood waste for treatment: composting and land application,p90.3.b,C_COMW,tonnes
LT,Food waste for treatment: waste water treatment,p90.4.a,C_WASF,tonnes
LT,Other waste for treatment: waste water treatment,p90.4.b,C_WASO,tonnes
LT,Food waste for treatment: landfill,p90.5.a,C_LANF,tonnes
LT,Paper for treatment: landfill,p90.5.b,C_LANP,tonnes
LT,Plastic waste for treatment: landfill,p90.5.c,C_LANL,tonnes
LT,Inert/metal/hazardous waste for treatment: landfill,p90.5.d,C_LANI,tonnes
LT,Textiles waste for treatment: landfill,p90.5.e,C_LANT,tonnes
LT,Wood waste for treatment: landfill,p90.5.f,C_LANW,tonnes
LT,Membership organisation services n.e.c. (91),p91,C_ORGA,Meuro
LT,"Recreational, cultural and sporting services (92)",p92,C_RECR,Meuro
LT,Other services (93),p93,C_OSER,Meuro
LT,Private households with employed persons (95),p95,C_PRHH,Meuro
LT,Extra-territorial organizations and bodies,p99,C_EXTO,Meuro
LU,Paddy rice,p01.a,C_PARI,tonnes
LU,Wheat,p01.b,C_WHEA,tonnes
LU,Cereal grains nec,p01.c,C_OCER,tonnes
LU,"Vegetables, fruit, nuts",p01.d,C_FVEG,tonnes
LU,Oil seeds,p01.e,C_OILS,tonnes
LU,"Sugar cane, sugar beet",p01.f,C_SUGB,tonnes
LU,Plant-based fibers,p01.g,C_FIBR,tonnes
LU,Crops nec,p01.h,C_OTCR,tonnes
LU,Cattle,p01.i,C_CATL,tonnes
LU,Pigs,p01.j,C_PIGS,tonnes
LU,Poultry,p01.k,C_PLTR,tonnes
LU,Meat animals nec,p01.l,C_OMEA,tonnes
LU,Animal products nec,p01.m,C_OANP,tonnes
LU,Raw milk,p01.n,C_MILK,tonnes
LU,"Wool, silk-worm cocoons",p01.o,C_WOOL,tonnes
LU,Manure (conventional treatment),p01.w.1,C_MANC,tonnes
LU,Manure (biogas treatment),p01.w.2,C_MANB,tonnes
LU,"Products of forestry, logging and related services (02)",p02,C_FORE,tonnes
LU,Fish and other fishing products; services incidental of fishing (05),p05,C_FISH,tonnes
LU,"Coal, lignite and peat",p10,C_CLPT,tonnes
LU,"Crude petroleum and services related to crude oil extraction, excluding surveying",p11.a,C_COIL,tonnes
LU,"Natural gas and services related to natural gas extraction, excluding surveying; inclulding liquid gas",p11.2,C_GASS,tonnes
LU,Other Hydrocarbons,p11.c,C_OGPL,tonnes
LU,Uranium and thorium ores (12),p12,C_ORAN,tonnes
LU,Iron ores,p13.1,C_IRON,tonnes
LU,Copper ores and concentrates,p13.20.11,C_COPO,tonnes
LU,Nickel ores and concentrates,p13.20.12,C_NIKO,tonnes
LU,Aluminium ores and concentrates,p13.20.13,C_ALUO,tonnes
LU,Precious metal ores and concentrates,p13.20.14,C_PREO,tonnes
LU,"Lead, zinc and tin ores and concentrates",p13.20.15,C_LZTO,tonnes
LU,Other non-ferrous metal ores and concentrates,p13.20.16,C_ONFO,tonnes
LU,Stone,p14.1,C_STON,tonnes
LU,Sand and clay,p14.2,C_SDCL,tonnes
LU,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",p14.3,C_CHMF,tonnes
LU,Products of meat cattle,p15.a,C_PCAT,tonnes
LU,Products of meat pigs,p15.b,C_PPIG,tonnes
LU,Products of meat poultry,p15.c,C_PPLT,tonnes
LU,Meat products nec,p15.d,C_POME,tonnes
LU,products of Vegetable oils and fats,p15.e,C_VOIL,tonnes
LU,Dairy products,p15.f,C_DAIR,tonnes
LU,Processed rice,p15.g,C_RICE,tonnes
LU,Sugar,p15.h,C_SUGR,tonnes
LU,Food products nec,p15.i,C_OFOD,tonnes
LU,Beverages,p15.j,C_BEVR,tonnes
LU,Fish products,p15.k,C_FSHP,tonnes
LU,Tobacco products (16),p16,C_TOBC,tonnes
LU,Textiles (17),p17,C_TEXT,tonnes
LU,Wearing apparel; furs (18),p18,C_GARM,tonnes
LU,Leather and leather products (19),p19,C_LETH,tonnes
LU,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),p20,C_WOOD,tonnes
LU,"Wood material for treatment, Re-processing of secondary wood material into new wood material",p20.w,C_WOOW,tonnes
LU,Pulp,p21.1,C_PULP,tonnes
LU,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",p21.w.1,C_PAPR,tonnes
LU,Paper and paper products,p21.2,C_PAPE,tonnes
LU,Printed matter and recorded media (22),p22,C_MDIA,tonnes
LU,Coke oven products,p23.1,C_COPR,tonnes
LU, Refined Petroleum,p23.2,C_REFP,tonnes
LU,Nuclear fuel,p23.3,C_NUCF,TJ
LU,"Plastics, basic",p24.a,C_PLAS,tonnes
LU,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",p24.a.w,C_PLAW,tonnes
LU,N-fertiliser,p24.b,C_NFER,tonnes
LU,P- and other fertiliser,p24.c,C_PFER,tonnes
LU,Chemicals nec; additives and biofuels,p24.4,C_CHBI,tonnes
LU,Rubber and plastic products (25),p25,C_RUBP,tonnes
